Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax,priorityAverage,priorityStd,priorityMedian,priorityMin,priorityMax
18024,100,13.013911008834839,0.007525205612182617,0,13.021436214447021,960,0,0,nan,nan,0.0,0.0,180.24,59.486153010595665,166.0,112,362,1.56,1.3734627770711516,1.0,0.0,5.0,1.56,1.3734627770711516,1.0,0,5,1.136840588328183,0.9511387944297119,0.9057550994568682,0.0,3.199658438703069,1.56,1.3734627770711516,1.0,0.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14085,101,23.017627239227295,511.1479380130768,1040,534.1655652523041,999360,4371,937,1955.1574772007648,1.8331557758336503,3.600384245917387,3.600384245917387,139.45544554455446,46.98862823298134,118.0,113,340,0.6336633663366337,1.1144662823964524,0.0,0.0,5.0,0.6336633663366337,1.1144662823964524,0.0,0,5,0.43870551603876246,0.7483075245440206,0.0,0.0,3.2819588365089523,0.6336633663366337,1.1144662823964524,0.0,0.0,5.0,0.001038248700869313,0.0006275774895920333,0.0010696199024096131,5.901024997001514e-05,0.0066101145930588245,0.007785660444241132,0.009209203202270469,0.004165231962915578,0.00020074308465771598,0.06337824693798183,0.025102787,0.07223964,0.0009576642,0.0,1.2306854,0.18695493,0.16168714,0.19093487,2.9157032e-05,1.1340208
17398,100,35.19467902183533,1034.9472210407257,2081,1070.141900062561,1998720,8912,1978,1907.9063915924612,1.987402491242147,4.0,3.8001921229586935,173.98,59.03354639524886,188.0,113,293,1.42,1.4295453822806747,2.0,0.0,4.0,1.42,1.4295453822806747,2.0,0,4,0.9691343213628194,0.9738474998134119,1.369974437705114,0.0,2.7525477477435913,1.42,1.4295453822806747,2.0,0.0,4.0,9.08314753130397e-05,7.533403231488687e-05,6.967371155042201e-05,7.735210601822473e-06,0.0008520486881025136,0.002293556258298406,0.0015020049123331183,0.0019618237928397406,0.00027782652620885276,0.013189193277391995,0.0070048943,0.030300293,0.0007132433,0.0,1.1467783,0.097704105,0.11257474,0.0501509,2.2584572e-06,1.0500013
19891,101,49.053019762039185,1561.052817583084,3122,1610.1058373451233,2998080,13916,3019,1899.5426138173355,1.9786902227263912,4.0,3.866794748639129,196.94059405940595,59.92847581499532,193.0,113,348,2.00990099009901,1.5122931869403984,2.0,0.0,6.0,2.00990099009901,1.5122931869403984,2.0,0,6,1.4378266039207015,0.9153651577418523,1.409093188231441,0.0,3.540959050169712,2.00990099009901,1.5122931869403984,2.0,0.0,6.0,8.167254043910815e-05,0.0001581449499968097,4.494915992836468e-05,8.877038453647401e-06,0.001719348831102252,0.003774473046080666,0.006501915497644008,0.002595411197720566,0.00023135670640845568,0.15680962205123727,0.005657828,0.025383355,0.0,0.0,0.8337631,0.07090744,0.10330018,0.019569568,2.1268846e-05,1.0078241
12204,101,57.84190773963928,2084.2069368362427,4163,2142.048844575882,3997440,18360,4060,1910.2592586419098,1.989853394418656,4.0,3.900096061479347,120.83168316831683,20.248001640514335,117.0,113,244,0.1188118811881188,0.5501958015623685,0.0,0.0,3.0,0.1188118811881188,0.5501958015623685,0.0,0,3,0.08114456192621179,0.37539543224764604,0.0,0.0,2.133756599087079,0.1188118811881188,0.5501958015623685,0.0,0.0,3.0,5.315422554430633e-05,5.498023849833778e-05,3.909761653630994e-05,3.671635568025522e-06,0.0006927884533070028,0.002452828332650071,0.0022580232818496166,0.0017907245222456316,0.00022455406302141889,0.020061151827670615,0.004468902,0.026444282,0.0,0.0,0.8018806,0.057531163,0.10147662,0.018002547,2.9417567e-06,0.94216394
29681,100,77.56574535369873,2602.491196870804,5204,2680.0569422245026,4996800,22238,5101,1928.2082769277208,2.0085502884663757,4.0,3.920076849183477,296.81,93.15446258768283,289.0,114,424,5.8,4.777028364998475,4.0,0.0,14.0,4.33,2.4861818115335006,4.0,0,8,3.3280686481121915,2.0292300381945343,2.850208993880239,0.0,6.72128220640465,5.8,4.777028364998475,4.0,0.0,14.0,5.328156466982943e-05,0.00010821278164719669,2.6417794288136065e-05,2.124675802406273e-06,0.0013296381803229451,0.0023069024092323377,0.00979649127962394,0.0012095710401112548,0.00010479622610453359,0.304710685167327,0.0049506994,0.029105343,0.00022189668,0.0,1.2252337,0.056225408,0.10914877,0.015814487,1.1030352e-06,1.115688
15162,101,88.25511956214905,3127.0807065963745,6245,3215.3358261585236,5996160,26745,6142,1905.0323757385022,1.9844087247276063,4.0,3.9333973743195645,150.11881188118812,39.44071553804178,143.0,113,256,0.9405940594059405,1.0130024207864288,1.0,0.0,4.0,0.9405940594059405,1.0130024207864288,1.0,0,4,0.7006642869106837,0.7298387413516627,0.7382628067611632,0.0,2.5969895579910327,0.9405940594059405,1.0130024207864288,1.0,0.0,4.0,6.879783913396744e-05,5.63861662972381e-05,5.608191349892877e-05,5.744624104409013e-06,0.0010216966038569808,0.0027403405512764364,0.0031489870016658066,0.0019951679783009745,0.00021177669765870067,0.05813535885927109,0.0066550453,0.028632866,0.00034819244,0.0,1.1501393,0.08067643,0.109567635,0.028556745,4.4216868e-06,1.1034038
20203,100,102.21162438392639,3655.287264108658,7286,3757.4988884925842,6995520,31581,7183,1891.9871133496106,1.9708199097391776,4.0,3.942912035131055,202.03,48.78226214516912,193.5,120,275,2.18,1.3666016244685208,2.0,0.0,4.0,2.18,1.3666016244685208,2.0,0,4,1.5987238749491215,0.8469494242139188,1.5594092025049056,0.0,2.6237901335882206,2.18,1.3666016244685208,2.0,0.0,4.0,5.231930225749339e-05,6.104156911009399e-05,4.0265480492962524e-05,6.6291240727878176e-06,0.0013055222807452083,0.002374228986788941,0.0026816758521147344,0.0016819017453894186,0.00024013056683049776,0.03595167253467189,0.005251092,0.022481035,8.6633314e-05,0.0,0.81150997,0.059763122,0.088818744,0.018506726,5.9129666e-06,0.8331127
27941,100,120.97915863990784,4182.713714838028,8327,4303.692873477936,7994880,35711,8224,1894.7855167635223,1.9737349132953357,4.0,3.9500480307396733,279.41,63.27259991497109,253.5,191,499,4.56,1.9043108989868225,4.0,2.0,12.0,4.41,1.536847422485394,4.0,2,9,2.969013965990424,0.9048923007238493,2.7952475869391655,1.5247142163498832,5.620651573667414,4.56,1.9043108989868225,4.0,2.0,12.0,0.0001620252578976517,0.00015595228553594428,0.00013517776096705347,7.771684977342375e-06,0.0022192641627043486,0.004562041031556883,0.006217321262683478,0.0031880631978716085,0.00028830003027467205,0.15336843168834005,0.009287148,0.03503278,5.845446e-05,0.0,1.8347453,0.0991529,0.11857137,0.043992333,2.306886e-06,1.7044473
48328,100,152.6448483467102,4709.277106285095,9368,4861.921954631805,8994240,38313,9265,1897.8911489718719,1.9769699468456998,4.0,3.955598249546376,483.28,98.47741670048012,560.0,330,603,11.73,3.1932898396481333,13.0,7.0,17.0,8.82,1.5516442891333053,10.0,6,12,5.578402886020147,0.6956832027870846,5.51076524834455,4.352861254068741,7.164955501274992,11.73,3.1932898396481333,13.0,7.0,17.0,0.00036780679883499054,0.0002073853499165109,0.000334362470312044,2.7173004127689637e-05,0.0022282481659203768,0.007209558256498811,0.005589489548563838,0.00585839914320377,0.0005117090288376646,0.05345119721094355,0.0138724325,0.044564746,0.0018777482,0.0,1.7069753,0.13978252,0.1392994,0.09598997,2.7683564e-06,1.6134181
39306,100,179.05160403251648,5237.626735687256,10409,5416.678339719772,9993600,40698,10306,1891.47478182354,1.9702862310661875,4.0,3.9600384245917386,393.06,93.56931334577592,379.0,263,622,9.05,4.932291556670186,8.0,5.0,24.0,7.82,2.5431476559570823,8.0,5,13,4.779035093619103,1.7469621185962547,4.254245485967264,3.0893886503487638,10.44218664577456,9.05,4.932291556670186,8.0,5.0,24.0,0.0005273613141307875,0.0003491622016839324,0.00042973848758265376,4.292461017030291e-05,0.002401190809905529,0.007789156931697617,0.005363419221629416,0.006412975776096252,0.0006788387466353916,0.05049059129411388,0.01752942,0.047275227,0.0033976883,0.0,1.393223,0.1620603,0.13035919,0.140791,1.8148217e-05,1.7858881
61852,100,219.36841988563538,5769.593427658081,11450,5988.961847543716,10992960,42509,11347,1878.6138588819922,1.9568894363354086,4.0,3.9636712950833988,618.52,156.23696617638223,594.0,365,1061,16.8,7.159608927867499,15.0,7.0,37.0,14.46,4.68277695390246,13.0,7,28,6.516185293908629,1.2979733722354962,6.401636252263177,4.096963630205143,9.204285722014104,16.8,7.159608927867499,15.0,7.0,37.0,0.0012486874759052974,0.0007848366009951784,0.001106424373574555,0.0001054993481375277,0.010954857803881168,0.01394721897537441,0.010054562495395535,0.01165069191265567,0.0007687349646492734,0.1334104655298247,0.026889147,0.06586609,0.0062747,0.0,2.153306,0.2071511,0.15005188,0.19511627,3.181398e-05,2.719476
78747,100,270.1804025173187,6303.821795225143,12491,6574.002197742462,11992320,43818,12388,1870.6606774761901,1.9486048723710314,4.0,3.9666986871597825,787.47,211.0327204487494,777.0,436,1467,26.67,10.032003787878072,26.0,10.0,57.0,19.74,5.634926796330189,20.0,10,36,8.35008229515823,1.4449017292563764,8.344430062017704,5.366932496359512,11.389376860973282,26.67,10.032003787878072,26.0,10.0,57.0,0.0018210412607486668,0.0007269001937831022,0.0017912131734192371,0.00018436621758155525,0.004991161171346903,0.0164757065016426,0.008758961716671133,0.015054567832684478,0.0018475723127660824,0.06454245868925192,0.03176211,0.07028241,0.008948657,0.0,1.5242583,0.24880642,0.1648322,0.21513279,6.132759e-06,1.669251
90711,100,329.4315016269684,6838.336993217468,13532,7167.768494844437,12991680,45042,13429,1869.6568474641388,1.9475592161084778,4.0,3.96926032660903,907.11,154.56040210869017,868.0,514,1421,30.71,9.397121899815922,28.0,12.0,78.0,23.24,4.142752708043289,23.0,12,39,8.928949529834396,1.1446292453635745,8.920844367777518,5.932962744927335,13.302787962637552,30.71,9.397121899815922,28.0,12.0,78.0,0.0027183934771624688,0.0009660364197447347,0.0027041679713875055,0.000233756480156444,0.006890424992889166,0.0211667456263307,0.010838171947751399,0.018668656652767655,0.002288286044205985,0.09568499069243434,0.043655396,0.08064057,0.015871882,0.0,1.1748446,0.28337446,0.16968367,0.26063663,1.9016676e-05,1.3474181
101221,100,395.2657160758972,7375.158349990845,14573,7770.424066066742,13991040,45977,14470,1861.6248913917336,1.9391925951997224,4.0,3.9714560175655276,1012.21,241.21924861005598,1061.0,666,1485,43.78,11.153098224260377,41.0,20.0,64.0,26.29,6.133995435277076,28.0,16,38,10.923362705563328,1.1377509886910226,11.11901508369115,7.650070212692577,13.059550564517794,43.78,11.153098224260377,41.0,20.0,64.0,0.002822521478054561,0.000990779984526028,0.0027986278291791677,0.00023211810912471265,0.005969695746898651,0.021664022995222954,0.011081590123837698,0.019807505450032677,0.0019819955491013046,0.15715798709001783,0.048185665,0.086853206,0.018514141,0.0,1.242962,0.30762383,0.18565573,0.2935779,1.861155e-05,1.4253402
130872,100,479.49510502815247,7912.183584928513,15614,8391.678689956665,14990400,46849,15511,1860.9181375173087,1.9384563932471965,4.0,3.973358949727826,1308.72,162.78857945199962,1261.5,767,1729,55.04,10.486105091977668,52.0,32.0,99.0,35.3,4.196427051671457,34.5,20,48,10.266131582082414,1.0542937952549998,9.73739134828513,8.739088277830396,13.73266391571894,55.04,10.486105091977668,52.0,32.0,99.0,0.0037294965713831982,0.0013934386704812399,0.003569875145331025,0.0002586513292044401,0.010408982634544373,0.026391598912551988,0.013846567795978006,0.02320751375966708,0.0020325414057551137,0.13022804569759028,0.0600905,0.09939517,0.025465429,0.0,1.2296072,0.34461284,0.19797046,0.33482176,5.4558735e-05,1.2895279
139398,100,569.4307720661163,8448.600790262222,16655,9018.031562328339,15989760,47619,16552,1863.0274906605384,1.9406536361047275,4.0,3.975024015369837,1393.98,218.7032683797844,1440.0,911,1642,75.29,12.936224333243452,73.0,49.0,90.0,38.51,6.032404164178657,39.5,26,45,11.14718729676562,1.100860188311139,10.986930091612656,9.576896792722039,13.173581113840834,75.29,12.936224333243452,73.0,49.0,90.0,0.003947922692257968,0.0011490869296801596,0.003853896167129278,0.0006836342508904636,0.00952640175819397,0.027562522478317936,0.01175575732363038,0.025662295429282653,0.004384690554870855,0.09923358955111557,0.066471584,0.106118344,0.03031461,0.0,1.982152,0.3678674,0.20907784,0.36449373,4.9322844e-06,3.0004585
127534,100,652.4592864513397,8986.247420787811,17696,9638.706707239151,16989120,48343,17593,1858.767345055343,1.936215984432649,4.0,3.976493190936317,1275.34,266.4573969699471,1329.0,668,1781,67.84,19.73155847874161,68.0,28.0,99.0,36.64,8.423206040457517,38.0,19,48,11.085404507104329,1.1380102620802572,11.183675825263,8.413274156001137,13.049222326088877,67.84,19.73155847874161,68.0,28.0,99.0,0.00420414103380374,0.001491587694407854,0.004042017739266157,0.00037342641735449433,0.014724532142281532,0.02957714665739785,0.013806223077534048,0.026869522414035264,0.002061104030505959,0.11620814988243992,0.0711892,0.1127586,0.032655932,0.0,2.7098703,0.38854584,0.22640498,0.38308477,2.14912e-05,2.598069
130043,100,736.3613486289978,9523.40061545372,18737,10259.761964082718,17988480,49082,18634,1860.4748327366242,1.9379946174339835,4.0,3.9777991247731883,1300.43,215.50012784218944,1224.5,1018,1744,76.81,37.67510982067604,65.0,46.0,240.0,37.93,8.107101824943362,34.0,27,60,11.733239644428046,1.7779252544463144,11.743587974954583,9.423958892025672,16.909922338209565,76.81,37.67510982067604,65.0,46.0,240.0,0.0051229627891649435,0.0015369062809341746,0.004986450541764498,0.0008169171051122248,0.010797549039125443,0.0336391269214654,0.013758630870902743,0.03101606919339363,0.003377908716196002,0.12285516506207417,0.0808593,0.12490242,0.036696956,0.0,3.4103909,0.4188329,0.24254353,0.4132022,4.7923997e-05,3.1190126
130625,100,820.8503358364105,10060.372388601303,19778,10881.222724437714,18987840,49791,19675,1861.1034135780035,1.9386493891437535,4.0,3.9789675918903886,1306.25,252.34783038496684,1212.0,936,1700,69.37,31.78007394579188,67.0,25.0,194.0,36.79,9.400313824548626,36.0,22,56,10.513202337574771,2.186893428368684,10.493585507361058,7.267877555583198,16.376674501830916,69.37,31.78007394579188,67.0,25.0,194.0,0.005410540410483884,0.0017878292899794878,0.005219019949436188,0.0007843801868148148,0.014712943695485592,0.031146664725154267,0.012183521671802162,0.029420238672111517,0.004321770710642689,0.09331448898016491,0.0849735,0.13590941,0.036415473,0.0,3.6977844,0.44540155,0.27889013,0.42918718,3.0025838e-06,3.366994
142208,100,909.8695483207703,10601.287323951721,20819,11511.156872272491,19987200,50515,20716,1847.5363401688842,1.9245170210092544,4.0,3.9800192122958693,1422.08,249.42532670119928,1432.0,729,1855,139.01,89.26415798068113,101.0,33.0,356.0,49.34,15.713191909984426,45.0,21,88,13.2795294218336,1.9245482920965862,13.161428206478854,9.46120891337705,19.042903874618364,139.01,89.26415798068113,101.0,33.0,356.0,0.00717462993300306,0.002845163696588651,0.006709942128509283,0.00085678999312222,0.026265451684594154,0.043183044800113285,0.025543176053195404,0.037179262989434435,0.004390901977891661,0.28708529491231566,0.1011378,0.15957314,0.04538168,0.0,3.6604755,0.5007007,0.33842084,0.4647413,7.756241e-05,3.7680728
135055,100,993.4062724113464,11157.551285982132,21860,12150.957558393478,20986560,51199,21757,1796.557153104528,1.87141370115055,4.0,3.9809706783770182,1350.55,191.90030614879174,1328.0,798,2037,167.73,94.41089502806336,144.0,29.0,317.0,51.75,13.745090032444313,51.5,23,77,15.133232982278683,4.884499653104359,13.281531907712708,10.315750988995863,30.742124256704145,167.73,94.41089502806336,144.0,29.0,317.0,0.007643689840940775,0.002729704164525038,0.007123502902686596,0.001272027031518519,0.02182934433221817,0.048433055536761194,0.02630383384195896,0.0421741818222031,0.007235518211079179,0.33199864681120655,0.10561024,0.16921735,0.04733494,0.0,4.6226153,0.52874273,0.3864157,0.47778577,8.460693e-05,4.217888
117317,100,1068.8538663387299,11714.500231027603,22901,12783.354097366333,21985920,51872,22798,1794.3475948561297,1.8691120779751351,4.0,3.9818356475416996,1173.17,266.5650035169658,1013.0,650,1673,99.65,83.08638576806672,56.0,25.0,283.0,38.24,16.001949881186356,29.0,18,76,12.80683907435508,2.8419939495711826,12.902778146540621,7.837468599183846,18.143540768997475,99.65,83.08638576806672,56.0,25.0,283.0,0.009577316696792269,0.003910833461901426,0.008770253509283066,0.0015590322436764836,0.029210442677140236,0.06499263982441897,0.03691172402811398,0.05530719258513165,0.009257062615460315,0.2815407943788417,0.12122714,0.19637655,0.05334747,0.0,4.4256344,0.59186405,0.453793,0.5053154,4.6923753e-05,4.499409
133285,100,1152.9546251296997,12271.330280542374,23942,13424.284905672073,22985280,52565,23839,1794.730727752312,1.8695111747419917,4.0,3.9826254019964082,1332.85,386.95235817862647,1338.0,762,2079,156.1,117.52535896562921,114.0,20.0,363.0,50.08,22.111390729666915,48.0,20,90,14.092569325401282,4.585233096651574,14.025580134438766,7.619132210885291,23.69198225925632,156.1,117.52535896562921,114.0,20.0,363.0,0.010306849216865187,0.0035931812106770916,0.009690437465906143,0.001568682724609971,0.02516014315187931,0.0768663219998482,0.03722880755109378,0.06835197228922418,0.007804423906041573,0.3350403810793147,0.12712547,0.20265199,0.05794525,0.0,4.5677414,0.61722285,0.49157503,0.5024769,6.77444e-06,4.2435255
155398,93,1255.2829599380493,12823.550151586533,24983,14078.833111524582,23984640,53253,24880,1809.7139425829987,1.8851186901906236,4.0,3.9833493435798912,1670.9462365591398,1036.1365622369071,1443.0,1119,11325,194.95698924731184,119.58313920588144,138.0,45.0,375.0,60.89247311827957,19.929155367667548,51.0,30,93,13.081547794395316,2.669955273120999,13.148754774471959,9.099277169177588,18.42894352860729,194.95698924731184,119.58313920588144,138.0,45.0,375.0,0.010870640103143392,0.003866867207157011,0.010325230658054352,0.0010278128320351243,0.03040659986436367,0.07830899786094848,0.036685873619003884,0.07134717671895185,0.00884081400463634,0.3660086704111597,0.13099535,0.20864053,0.06016755,0.0,4.293162,0.641803,0.5167905,0.50902677,0.00022877751,4.5842056
100689,17,1351.2684018611908,13376.144753932953,26024,14727.413155794144,24984000,53887,25921,1808.4867202041607,1.8838403335460008,4.0,3.9840153698366954,5922.882352941177,8534.307752225051,1725.0,1225,27001,270.70588235294116,90.14221750746222,280.0,79.0,391.0,71.47058823529412,14.512135477749906,71.0,43,97,16.874073838139406,4.581235380338536,14.434470506717787,11.013534241606022,24.735860803796,270.70588235294116,90.14221750746222,280.0,79.0,391.0,0.014116240175499953,0.004878911780921759,0.013429789803922176,0.003934764768928289,0.0343010351061821,0.09912331680553225,0.04651605869758789,0.09071385698374021,0.026936669829525316,0.37516024105064827,0.15029664,0.23548627,0.06998035,0.0,4.6512594,0.7264719,0.56413645,0.56607056,0.00013053045,4.4392037
114729,37,1447.4772400856018,13929.285801172256,27065,15376.763041257858,25983360,54502,26962,1806.70012646458,1.881979298400604,4.0,3.984630163304515,3100.7837837837837,4979.415743080682,1607.0,1043,27001,241.56756756756758,142.07279073438465,332.0,59.0,410.0,67.48648648648648,24.132093267950474,79.0,32,101,16.674185596664948,4.379807245277443,14.578532702853092,11.262542754700673,28.022303584220676,241.56756756756758,142.07279073438465,332.0,59.0,410.0,0.014925807684715426,0.005055079383044928,0.01409097295254469,0.002628411166369915,0.037063587456941605,0.10251977644010024,0.0423883627622257,0.09442643150153184,0.01222997772004756,0.3508754003142326,0.15652312,0.24285483,0.07607771,0.0,4.8919835,0.7664142,0.59316576,0.6003799,0.00015085563,4.509108
157750,86,1544.0801377296448,14495.244261264801,28106,16039.324398994446,26982720,55091,28003,1765.7833047262627,1.839357609089857,4.0,3.9851994165154587,1834.3023255813953,846.6571210899169,1754.0,1239,9387,278.7674418604651,82.17546094685454,311.0,89.0,409.0,74.55813953488372,13.015737032229788,80.5,41,100,15.783149108466372,2.0182567960869844,16.275968703296797,11.590285566202862,19.118671378241736,278.7674418604651,82.17546094685454,311.0,89.0,409.0,0.017068450194206466,0.006265944526690388,0.016145512461662292,0.001942863455042243,0.05619697645306587,0.11735191258461937,0.05401703375735152,0.10630359471803856,0.014000943381854052,0.5663828585043928,0.17120098,0.26046643,0.08430913,0.0,4.5232787,0.8114652,0.60703987,0.64036936,9.923055e-05,4.8803287
152669,68,1643.6813204288483,15071.342703580856,29147,16715.024024009705,27982080,55665,29044,1734.7035273734307,1.8069828410139903,4.0,3.985728008782764,2245.1323529411766,3617.7794615596317,1409.0,649,27001,189.13235294117646,121.19465436810668,130.0,23.0,422.0,58.98529411764706,22.986244382148374,50.0,16,101,12.172405051634438,4.0851179633342225,11.73748076096884,7.477270144050355,32.01176869838375,189.13235294117646,121.19465436810668,130.0,23.0,422.0,0.016814542934522177,0.005384662838848148,0.01616772636771202,0.0038865606766194105,0.04302036017179489,0.11232901864634008,0.04623633957477355,0.10454532763159417,0.02076430290191837,0.4156990867104201,0.17060727,0.24895272,0.088187486,0.0,4.7957873,0.8167153,0.5892162,0.65803456,0.0006789863,4.5254116
149240,52,1743.7771270275116,15647.946218013763,30188,17391.723345041275,28981440,56259,30085,1733.184025045141,1.8054000260886887,4.0,3.9862201464109446,2870.0,5031.511154712866,1639.0,1093,27001,197.30769230769232,112.52444836252228,179.0,47.0,420.0,60.34615384615385,19.8977043664151,59.0,31,102,13.934356538500872,3.451976660771744,13.174020902898748,7.8403391559252595,28.82216766946118,197.30769230769232,112.52444836252228,179.0,47.0,420.0,0.016991218291876137,0.0058323350346613885,0.016097217798233032,0.0036007396411150694,0.0614507719874382,0.11494765524743732,0.04887312520014488,0.10581872578443094,0.02688267072255801,0.5030004332650407,0.17195857,0.25209036,0.09049681,0.0,4.743766,0.813828,0.59905654,0.6523166,0.00020012632,5.199613
133578,49,1837.4917995929718,16204.913017511368,31229,18042.40481710434,29980800,56811,31126,1794.290074204501,1.8690521606296886,4.0,3.9866794748639127,2726.081632653061,4129.798689745774,1561.0,1049,27001,210.73469387755102,145.56053169788711,143.0,37.0,415.0,60.673469387755105,25.36298745931377,56.0,28,100,18.332512095775854,10.964599067779513,12.223977264059497,8.24263321987099,40.4973174758886,210.73469387755102,145.56053169788711,143.0,37.0,415.0,0.018539677751156627,0.005809347103515345,0.017741762101650238,0.0036282551009207964,0.04901326075196266,0.12762612339034032,0.05607724058445406,0.11631611767228527,0.016382429569836363,0.5661495566576238,0.18011889,0.26690394,0.09354019,0.0,5.5245004,0.8477305,0.6306739,0.6771958,0.000454586,5.340142
150053,46,1936.6195919513702,16748.726967811584,32270,18685.346559762955,30980160,57342,32167,1837.687318334323,1.9142576232649198,4.0,3.9871091692231415,3262.021739130435,5474.36642944873,1692.0,1340,27001,282.5869565217391,98.42621957300246,320.0,106.0,401.0,75.26086956521739,16.57451524979224,80.0,46,98,16.86037963266144,4.257405350601912,15.783935438994359,11.11193562773528,23.72726394492469,282.5869565217391,98.42621957300246,320.0,106.0,401.0,0.018507569465575083,0.005763756909707534,0.01792973466217518,0.005068724974989891,0.0602622926235199,0.12326927685397647,0.04993248957412414,0.11322398267344051,0.027160690738931653,0.5651591440354893,0.18153317,0.26774827,0.09753457,0.0,5.551148,0.8611245,0.6367113,0.68847954,0.00014252216,5.605389
158952,93,2038.6034750938416,17287.993934869766,33311,19326.597409963608,31979520,57923,33208,1853.1823031025347,1.9303982323984736,4.0,3.987512007684918,1709.1612903225807,318.6135722062605,1788.0,840,2971,284.5268817204301,73.00737794471429,268.0,24.0,415.0,74.10752688172043,14.345552954926859,79.0,21,100,15.559438656289066,3.695840679763301,15.522560307427336,6.931722941709453,22.35956451976741,284.5268817204301,73.00737794471429,268.0,24.0,415.0,0.0213127314877105,0.006564072177813099,0.020558051764965057,0.00602524122223258,0.05624650791287422,0.13328144096045766,0.049282540427216213,0.12611343908343187,0.027388331214231527,0.4062232938250744,0.1973841,0.2841837,0.10687661,0.0,5.683048,0.91966546,0.6662794,0.751495,0.00033665448,5.182926
